path,label
data_baru/training/C1/kiri-c1-30.png,C1
data_baru/training/C1/kiri-c1-31.png,C1
data_baru/training/C1/kiri-c1-32.png,C1
data_baru/training/C1/kiri-c1-33.png,C1
data_baru/training/C1/kiri-c1-34.png,C1
data_baru/training/C1/kiri-c1-35.png,C1
data_baru/training/C1/kiri-c1-36.png,C1
data_baru/training/C1/kiri-c1-37.jpg,C1
data_baru/training/C1/kiri-c1-38.jpg,C1
data_baru/training/C1/kiri-c1-39.jpg,C1
data_baru/training/C1/kiri-c1-40.jpg,C1
data_baru/training/C1/kiri-c1-41.jpg,C1
data_baru/training/C1/kiri-c1-42.jpg,C1
data_baru/training/C1/kiri-c1-43.jpg,C1
data_baru/training/C1/kiri-c1-44.jpg,C1
data_baru/training/C1/kiri-c1-45.jpg,C1
data_baru/training/C1/kiri-c1-46.jpg,C1
data_baru/training/C1/kiri-c1-47.jpg,C1
data_baru/training/C1/kiri-c1-48.jpg,C1
data_baru/training/C1/kiri-c1-49.jpg,C1
data_baru/training/C1/kiri-c1-50.jpg,C1
data_baru/training/C1/kiri-c1-51.jpg,C1
data_baru/training/C1/kiri-c1-52.jpg,C1
data_baru/training/C1/kiri-c1-53.jpeg,C1
data_baru/training/C1/kiri-c1-54.jpeg,C1
data_baru/training/C1/kiri-c1-55.jpeg,C1
data_baru/training/C1/kiri-c1-56.jpg,C1
data_baru/training/C1/kiri-c1-57.jpg,C1
data_baru/training/C1/kiri-c1-58.jpg,C1
data_baru/training/C1/kiri-c1-59.jpg,C1
data_baru/training/C1/kiri-c1-60.jpg,C1
data_baru/training/C1/kiri-c1-61.jpg,C1
data_baru/training/C1/kiri-c1-62.jpeg,C1
data_baru/training/C1/kiri-c1-kiri.jpg,C1
data_baru/training/C1/kiri-c1.png,C1
data_baru/training/C1/kiri-c118.png,C1
data_baru/training/C1/kiri_c1_02.png,C1
data_baru/training/C1/kiri_c1_04.png,C1
data_baru/training/C1/kiri_c1_06.png,C1
data_baru/training/C1/kiri_c1_07.png,C1
data_baru/training/C1/kiri_c1_08.png,C1
data_baru/training/C1/kiri_c1_09.png,C1
data_baru/training/C1/kiri_c1_10.png,C1
data_baru/training/C1/kiri_c1_11.png,C1
data_baru/training/C1/kiri_c1_12.png,C1
data_baru/training/C1/kiri_c1_16.png,C1
data_baru/training/C2/kanan-c2-01.jpg,C2
data_baru/training/C2/kanan-c2-02.jpeg,C2
data_baru/training/C2/kanan-c2-03.jpg,C2
data_baru/training/C2/kanan-c2-04.png,C2
data_baru/training/C2/kanan-c2-05.png,C2
data_baru/training/C2/kanan-c2-06.png,C2
data_baru/training/C2/kanan-c2-07.png,C2
data_baru/training/C2/kanan-c2-08.png,C2
data_baru/training/C2/kanan-c2-09.png,C2
data_baru/training/C2/kanan-c2-10.jpg,C2
data_baru/training/C2/kanan-c2-10.png,C2
data_baru/training/C2/kanan-c2-11.png,C2
data_baru/training/C2/kanan-c2-12.png,C2
data_baru/training/C2/kanan-c2-13.png,C2
data_baru/training/C2/kanan-c2-14.png,C2
data_baru/training/C2/kanan-c2-15.png,C2
data_baru/training/C2/kanan-c2-16.png,C2
data_baru/training/C2/kanan-c2-17.png,C2
data_baru/training/C2/kanan-c2-18.png,C2
data_baru/training/C2/kanan-c2-19.png,C2
data_baru/training/C2/kanan-c2-20.png,C2
data_baru/training/C2/kanan-c2-21.png,C2
data_baru/training/C2/kanan-c2-22.png,C2
data_baru/training/C2/kanan-c2-23.png,C2
data_baru/training/C2/kanan-c2-24.png,C2
data_baru/training/C2/kanan-c2-25.png,C2
data_baru/training/C2/kanan-c2-26.png,C2
data_baru/training/C2/kanan-c2-27.png,C2
data_baru/training/C2/kanan-c2-28.jpg,C2
data_baru/training/C2/kanan-c2-29.jpg,C2
data_baru/training/C2/kanan-c2-30.jpg,C2
data_baru/training/C2/kanan-c2-31.jpg,C2
data_baru/training/C2/kanan-c2-32.jpg,C2
data_baru/training/C2/kanan-c2-33.jpg,C2
data_baru/training/C2/kanan-c2-34.jpg,C2
data_baru/training/C2/kanan-c2-35.jpg,C2
data_baru/training/C2/kanan-c2-36.jpg,C2
data_baru/training/C2/kanan-c2-37.jpg,C2
data_baru/training/C2/kanan-c2-38.jpg,C2
data_baru/training/C2/kanan-c2-39.jpg,C2
data_baru/training/C2/kanan-c2-40.jpg,C2
data_baru/training/C2/kanan-c2-41.jpg,C2
data_baru/training/C2/kanan-c2-42.jpg,C2
data_baru/training/C2/kanan-c2-43.jpg,C2
data_baru/training/C2/kanan-c2-44.jpeg,C2
data_baru/training/C2/kanan-c2-45.jpeg,C2
data_baru/training/C2/kanan-c2-45.jpg,C2
data_baru/training/C2/kanan-c2-46.jpeg,C2
data_baru/training/C2/kanan-c2-47.jpeg,C2
data_baru/training/C2/kanan-c2-48.jpeg,C2
data_baru/training/C2/kanan-c2-49.jpg,C2
data_baru/training/C2/kanan-c2-50.jpg,C2
data_baru/training/C2/kanan-c2-51.jpg,C2
data_baru/training/C2/kanan-c2-52.jpg,C2
data_baru/training/C2/kanan-c2-53.jpg,C2
data_baru/training/C2/kanan-c2-54.jpg,C2
data_baru/training/C2/kanan-c2-55.jpg,C2
data_baru/training/C2/kanan-c2-56.jpg,C2
data_baru/training/C2/kanan-c2-57.jpg,C2
data_baru/training/C2/kanan-c2-58.jpg,C2
data_baru/training/C2/kanan_c2_08.png,C2
data_baru/training/C2/kiri-c2-01.png,C2
data_baru/training/C2/kiri-c2-02.jpg,C2
data_baru/training/C2/kiri-c2-03.png,C2
data_baru/training/C2/kiri-c2-04.png,C2
data_baru/training/C2/kiri-c2-05.png,C2
data_baru/training/C2/kiri-c2-06.png,C2
data_baru/training/C2/kiri-c2-07.png,C2
data_baru/training/C2/kiri-c2-08.png,C2
data_baru/training/C2/kiri-c2-09.png,C2
data_baru/training/C2/kiri-c2-10.png,C2
data_baru/training/C2/kiri-c2-11.png,C2
data_baru/training/C2/kiri-c2-12.png,C2
data_baru/training/C2/kiri-c2-13.png,C2
data_baru/training/C2/kiri-c2-14.png,C2
data_baru/training/C2/kiri-c2-15.png,C2
data_baru/training/C2/kiri-c2-16.png,C2
data_baru/training/C2/kiri-c2-17.png,C2
data_baru/training/C2/kiri-c2-18.png,C2
data_baru/training/C2/kiri-c2-19.png,C2
data_baru/training/C2/kiri-c2-20.jpg,C2
data_baru/training/C2/kiri-c2-20.png,C2
data_baru/training/C2/kiri-c2-21.png,C2
data_baru/training/C2/kiri-c2-22.jpg,C2
data_baru/training/C2/kiri-c2-23.jpg,C2
data_baru/training/C2/kiri-c2-24.jpg,C2
data_baru/training/C2/kiri-c2-25.jpg,C2
data_baru/training/C2/kiri-c2-26.jpg,C2
data_baru/training/C2/kiri-c2-27.jpg,C2
data_baru/training/C2/kiri-c2-28.jpg,C2
data_baru/training/C2/kiri-c2-29.jpg,C2
data_baru/training/C2/kiri-c2-30.jpg,C2
data_baru/training/C2/kiri-c2-31.jpg,C2
data_baru/training/C2/kiri-c2-32.jpg,C2
data_baru/training/C2/kiri-c2-33.jpg,C2
data_baru/training/C2/kiri-c2-34.jpg,C2
data_baru/training/C2/kiri-c2-35.jpg,C2
data_baru/training/C2/kiri-c2-36.jpg,C2
data_baru/training/C2/kiri-c2-37.jpg,C2
data_baru/training/C2/kiri-c2-38.jpg,C2
data_baru/training/C2/kiri-c2-39.jpg,C2
data_baru/training/C2/kiri-c2-40.jpg,C2
data_baru/training/C2/kiri-c2-41.jpeg,C2
data_baru/training/C2/kiri-c2-42.jpeg,C2
data_baru/training/C2/kiri-c2-43.jpeg,C2
data_baru/training/C2/kiri-c2-44.jpeg,C2
data_baru/training/C2/kiri-c2-45.jpg,C2
data_baru/training/C2/kiri-c2-46.jpg,C2
data_baru/training/C2/kiri-c2-47.jpg,C2
data_baru/training/C2/kiri-c2-48.jpg,C2
data_baru/training/C2/kiri-c2-49.jpg,C2
data_baru/training/C2/kiri-c2-50.jpg,C2
data_baru/training/C2/kiri-c2-51.jpg,C2
data_baru/training/C2/kiri-c2-52.jpg,C2
data_baru/training/C2/kiri-c2-53.jpg,C2
data_baru/training/C2/kiri-c2-54.jpg,C2
data_baru/training/C2/kiri-c202.jpg,C2
data_baru/training/C2/kiri-c213.png,C2
data_baru/training/C2/kiri_c2_03.png,C2
data_baru/training/C2/kiri_c2_04.png,C2
data_baru/training/C3/kanan-c3-01.png,C3
data_baru/training/C3/kanan-c3-011.png,C3
data_baru/training/C3/kanan-c3-02.jpg,C3
data_baru/training/C3/kanan-c3-03.jpeg,C3
data_baru/training/C3/kanan-c3-04.jpg,C3
data_baru/training/C3/kanan-c3-05.jpg,C3
data_baru/training/C3/kanan-c3-06.jpg,C3
data_baru/training/C3/kanan-c3-07.png,C3
data_baru/training/C3/kanan-c3-08.png,C3
data_baru/training/C3/kanan-c3-09.png,C3
data_baru/training/C3/kanan-c3-10.png,C3
data_baru/training/C3/kanan-c3-11.jpg,C3
data_baru/training/C3/kanan-c3-119.jpg,C3
data_baru/training/C3/kanan-c3-12.jpg,C3
data_baru/training/C3/kanan-c3-13.jpg,C3
data_baru/training/C3/kanan-c3-14.jpg,C3
data_baru/training/C3/kanan-c3-15.jpg,C3
data_baru/training/C3/kanan-c3-16.jpg,C3
data_baru/training/C3/kanan-c3-17.jpg,C3
data_baru/training/C3/kanan-c3-18.jpg,C3
data_baru/training/C3/kanan-c3-19.jpg,C3
data_baru/training/C3/kanan-c3-20.jpg,C3
data_baru/training/C3/kanan-c3-21.jpg,C3
data_baru/training/C3/kanan-c3-22.jpg,C3
data_baru/training/C3/kanan-c3-23.jpg,C3
data_baru/training/C3/kanan-c3-24.jpg,C3
data_baru/training/C3/kanan-c3-25.jpeg,C3
data_baru/training/C3/kanan-c3-26.jpg,C3
data_baru/training/C3/kanan-c3-27.jpg,C3
data_baru/training/C3/kanan-c3-28.jpg,C3
data_baru/training/C3/kanan-c3-29.jpg,C3
data_baru/training/C3/kiri-c3-01.png,C3
data_baru/training/C3/kiri-c3-02.jpg,C3
data_baru/training/C3/kiri-c3-03.jpg,C3
data_baru/training/C3/kiri-c3-04.png,C3
data_baru/training/C3/kiri-c3-05.png,C3
data_baru/training/C3/kiri-c3-06.png,C3
data_baru/training/C3/kiri-c3-07.png,C3
data_baru/training/C3/kiri-c3-08.png,C3
data_baru/training/C3/kiri-c3-09.png,C3
data_baru/training/C3/kiri-c3-10.png,C3
data_baru/training/C3/kiri-c3-100.png,C3
data_baru/training/C3/kiri-c3-11.png,C3
data_baru/training/C3/kiri-c3-12.jpg,C3
data_baru/training/C3/kiri-c3-13.jpg,C3
data_baru/training/C3/kiri-c3-14.jpg,C3
data_baru/training/C3/kiri-c3-15.jpg,C3
data_baru/training/C3/kiri-c3-16.jpg,C3
data_baru/training/C3/kiri-c3-17.jpg,C3
data_baru/training/C3/kiri-c3-18.jpg,C3
data_baru/training/C3/kiri-c3-19.jpg,C3
data_baru/training/C3/kiri-c3-20.jpg,C3
data_baru/training/C3/kiri-c3-21.jpg,C3
data_baru/training/C3/kiri-c3-22.jpg,C3
data_baru/training/C3/kiri-c3-23.jpg,C3
data_baru/training/C3/kiri-c3-24.jpg,C3
data_baru/training/C3/kiri-c3-25.jpg,C3
data_baru/training/C3/kiri-c3-26.jpg,C3
data_baru/training/C3/kiri-c3-30.jpg,C3
data_baru/training/C3/kiri_c3_01.png,C3
